model,product,file_path,expected_date,raw_text,predicted_date,status,is_correct,processing_time_sec
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_13_s3_date.png,18.03.2026,18.06.2026,18.06.2026,vale,0,1.315933
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_13_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.315933
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_14_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.055411
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_14_s2_date.png,18.03.2026,05.05.2026,05.05.2026,vale,0,1.055411
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_14_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.055411
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_14_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.055411
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_15_s1_date.png,18.03.2026,10.05.2026,10.05.2026,vale,0,1.142155
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_15_s2_date.png,18.03.2026,08.03.2026,08.03.2026,vale,0,1.142155
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_15_s3_date.png,18.03.2026,18.06.2025,18.06.2025,vale,0,1.142155
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_15_s4_date.png,18.03.2026,13.02.2026,13.02.2026,vale,0,1.142155
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_16_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.293824
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_16_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.293824
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_16_s3_date.png,18.03.2026,18.06.2026,18.06.2026,vale,0,1.293824
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_16_s4_date.png,18.03.2026,13.05.2026,13.05.2026,vale,0,1.293824
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_17_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.091639
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_17_s2_date.png,18.03.2026,01.03.2028,01.03.2028,vale,0,1.091639
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_17_s3_date.png,18.03.2026,18.06.2026,18.06.2026,vale,0,1.091639
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_17_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.091639
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_18_s1_date.png,18.03.2026,18.02.2020,18.02.2020,vale,0,1.360044
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_18_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.360044
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_18_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.360044
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_18_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.360044
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_19_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.364321
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_19_s2_date.png,18.03.2026,11.05.2021,11.05.2021,vale,0,1.364321
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_19_s3_date.png,18.03.2026,16.05.2026,16.05.2026,vale,0,1.364321
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_19_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.364321
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_20_s1_date.png,18.03.2026,12.05.2026,12.05.2026,vale,0,1.372333
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_20_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.372333
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_20_s3_date.png,18.03.2026,13.06.2025,13.06.2025,vale,0,1.372333
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_20_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.372333
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_3_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.383604
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_3_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.383604
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_3_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.383604
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_3_s4_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.383604
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_4_s1_date.png,18.03.2026,13.05.2026,13.05.2026,vale,0,1.409892
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_4_s2_date.png,18.03.2026,30.05.2026,30.05.2026,vale,0,1.409892
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_4_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.409892
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_4_s4_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.409892
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_5_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.132102
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_5_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.132102
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_5_s3_date.png,18.03.2026,18.05.2076,18.05.2076,vale,0,1.132102
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_5_s4_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.132102
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_6_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.460888
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_6_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.460888
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_6_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.460888
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_6_s4_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.460888
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_7_s1_date.png,18.03.2026,04.05.2026,04.05.2026,vale,0,1.218220
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_7_s2_date.png,18.03.2026,08.07.2020,08.07.2020,vale,0,1.218220
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_7_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.218220
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_7_s4_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.218220
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_8_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.195961
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_8_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.195961
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_8_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.195961
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_8_s4_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.195961
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_9_s1_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.064028
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_9_s2_date.png,18.03.2026,N/A,NA,tuvastamata,0,1.064028
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_9_s3_date.png,18.03.2026,18.05.2026,18.05.2026,vale,0,1.064028
OpenRouter (google/gemini-2.0-flash-001),salami,/home/reimoz/Documents/Projects/tooteliin/salami/date/takt_9_s4_date.png,18.03.2026,18.05.2023,18.05.2023,vale,0,1.064028
